,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,212.83544556299844,0.18009551366170248,0.8442637440339402,0.9798039438785925,"(100,)","{'hidden_layer_sizes': (100,)}",5,0.8362913907284768,0.9827563337312641,0.8539623641664458,0.9765283118949741,0.8425385023898035,0.980127186009539,5.355724706303346,0.006633311187476868,0.007318862913870959,0.002552832166404005
1,453.83601729075116,0.2603464126586914,0.8472688704260208,0.9959341734785031,"(250,)","{'hidden_layer_sizes': (250,)}",3,0.8394701986754967,0.9973471282663483,0.8603233501192686,0.9939000132608408,0.8420074349442379,0.9965553789083201,6.196540664953751,0.024737181951897794,0.009291873171216025,0.001474239375593273
2,551.8495547771454,0.35139067967732746,0.8444405161746509,0.9910263612606257,"(500,)","{'hidden_layer_sizes': (500,)}",4,0.8407947019867549,0.987266215678472,0.8515769944341371,0.9879326349290545,0.8409453000531067,0.9978802331743508,73.03532408500585,0.040805170447386595,0.005048299142983641,0.004854049773930957
3,774.0113387107849,0.29732513427734375,0.8483295032702846,0.9984093607253682,"(750,)","{'hidden_layer_sizes': (750,)}",1,0.8450331125827815,0.9986735641331742,0.8587331036310628,0.9990717411483888,0.8412108337758897,0.9974827768945416,107.88892935720871,0.033889502422271324,0.007522483637721951,0.0006750577409986579
4,733.930959145228,0.18271342913309732,0.8476224147074422,0.9980993610899973,1000,{'hidden_layer_sizes': 1000},2,0.8397350993377484,0.9962859795728877,0.8605883912006361,0.9993369579631348,0.8425385023898035,0.9986751457339693,24.280549927847932,0.08210253645976605,0.009242486725066744,0.0013104104322982895
