,test_score_mean,test_score_std,train_score_mean,train_score_std,train_size
0,0.7127475617235159,0.009030684532975165,1.0,0.0,753
1,0.7928235507374254,0.005625127741594682,0.990204081632653,0.000577230025458413,2450
2,0.8178374978073922,0.008970256219391303,0.9983116256632899,0.0020560720135945226,4146
3,0.8330395502685439,0.00934047609116763,0.9913271710601391,0.005128249154084516,5842
4,0.8494765872885189,0.0067349930434465,0.9973913427952424,0.002101004442767266,7539
