,test_score_mean,test_score_std,train_score_mean,train_score_std,train_size
0,0.7177858316202843,0.007672680300329251,1.0,0.0,753
1,0.792202940744736,0.004877602646429299,0.9861224489795918,0.0023089201018336,2450
2,0.8231364019395055,0.004859161158489033,0.9836790480784692,0.012947448754631939,4146
3,0.8334748151627354,0.007928066161669687,0.9664498459431702,0.013765078262940563,5842
4,0.8458579909768581,0.008841352142602801,0.9728964937878587,0.004869222230335137,7539
