,test_score_mean,test_score_std,train_score_mean,train_score_std,train_size
0,0.7115134918464615,0.012922868168554263,1.0,0.0,753
1,0.7745280616282274,0.0033113500329780645,1.0,0.0,2450
2,0.7978599682589723,0.0038766479266869763,1.0,0.0,4146
3,0.8122646920954941,0.006395844450564018,0.9998288257446081,0.00013976319427040228,5842
4,0.8186320617240499,0.00213203392195243,0.9998673564133173,0.00010830303500831642,7539
