,model.source,useStopwords,tool.word,model.word,model.document,classifier,accuracy,macro-F1,micro-F1,time.format.model,time.format.train,time.format.evaluate,time.format.all
0,corpus,NO,gensim,none-Doc2Vec,Doc2Vec,CNN,0.5007704160246533,0.4825447167860637,0.5007704160246533,0:09:03.000005,0:04:07.422000,0:00:06,0:13:16.422005
1,corpus,NO,gensim,none-Doc2Vec,Doc2Vec,DNN,0.7149460708782742,0.710270328009825,0.7149460708782741,0:09:03.000005,0:03:01,0:00:04.370000,0:12:08.370005
2,corpus,NO,gensim,none-Doc2Vec,Doc2Vec,SVM,0.7272727272727273,0.7243964277625484,0.7272727272727273,0:09:03.000005,0:00:10.100000,0:00:00.353000,0:09:13.453005
