,test_score_mean,test_score_std,train_score_mean,train_score_std,train_size
0,0.7122164942779503,0.009033921264897134,1.0,0.0,753
1,0.792911850958176,0.0055262247335882055,0.9906122448979592,0.000577230025458413,2450
2,0.8181911207307486,0.008744928863944408,0.9983116256632899,0.0020560720135945226,4146
3,0.8321561498153733,0.009403484210123075,0.9914412872304005,0.00496306954878073,5842
4,0.8498290845099291,0.007091108290811081,0.9971702701507716,0.0023160986609557285,7539
