,test_score_mean,test_score_std,train_score_mean,train_score_std,train_size
0,0.6902201299106939,0.024250294672293324,0.9265161575918547,0.0050082817613920985,753
1,0.7808922405934261,0.0033587119140236054,0.8972789115646259,0.008850860390362229,2450
2,0.810769875273699,0.004702138407164378,0.8941952082328349,0.008130220826632718,4146
3,0.8238514087263967,0.007316396680214024,0.8953554718703641,0.0050087769821647535,5842
4,0.8328639596875685,0.006378679097009991,0.8937524870672503,0.0031742213548742047,7539
