,tool.word,useStopwords,classifier,micro-F1,time.format.train,time.format.evaluate,time.format.all
0,gensim,NO,RandomForest,0.467870419543282,0:00:00.813000,0:00:00.147000,0:00:00.960000
1,gensim,NO,SVM,0.8203664365374402,0:00:08.470000,0:00:00.129000,0:00:08.599000
2,gensim,NO,sk-NN,0.796202867764206,0:00:57.100000,0:00:00.110000,0:00:57.210000
