,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_degree,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
80,68.28119500478108,46.78551173210144,0.8433798833303872,0.9431679856876177,10,3,linear,"{'C': 10, 'degree': 3, 'kernel': 'linear'}",7,0.8532450331125828,0.9411062475129327,0.833289159819772,0.94655881182867,0.8436006372809347,0.9418388977212506,1.3809387565196896,0.27239900028278446,0.008151322251205,0.0024162602675856064
81,298.95913283030194,70.81121404965718,0.06602439455541807,0.06698678769001509,10,3,poly,"{'C': 10, 'degree': 3, 'kernel': 'poly'}",83,0.052980132450331126,0.05305743467303355,0.05300821627352239,0.05304336294921098,0.09214020180562932,0.09485956544780075,3.5762978727042545,0.21088102833863284,0.018447085073614422,0.0197090310002722
82,305.38667861620587,74.06652355194092,0.12285663779388369,0.12696363242862307,10,3,rbf,"{'C': 10, 'degree': 3, 'kernel': 'rbf'}",57,0.1205298013245033,0.1244196843082637,0.11979856877816061,0.12067365070945497,0.12825278810408922,0.1357975622681505,3.739895615321541,0.3369911756003714,0.003823288739063534,0.00643101491410291
83,308.9474148750305,70.54858096440633,0.0722114194802899,0.0732702460009371,10,3,sigmoid,"{'C': 10, 'degree': 3, 'kernel': 'sigmoid'}",63,0.07311258278145695,0.07043374452845205,0.06838059899284389,0.07107810635194271,0.07514604354753053,0.07829888712241653,1.37474915951592,2.9784111592473814,0.0028339839664303632,0.0035655036284157203
84,66.67402911186218,47.49968910217285,0.8433798833303872,0.9431679856876177,10,4,linear,"{'C': 10, 'degree': 4, 'kernel': 'linear'}",7,0.8532450331125828,0.9411062475129327,0.833289159819772,0.94655881182867,0.8436006372809347,0.9418388977212506,0.7462890312687339,2.377741359914119,0.008151322251205,0.0024162602675856064
85,308.8751124540965,70.63336284955342,0.06690825525897119,0.06809083291170738,10,4,poly,"{'C': 10, 'degree': 4, 'kernel': 'poly'}",77,0.052980132450331126,0.05305743467303355,0.05300821627352239,0.05304336294921098,0.09479553903345725,0.0981717011128776,2.6176444627613544,0.8431204514034536,0.019698379571434298,0.021270386664805182
86,307.8307792345683,73.81644749641418,0.12285663779388369,0.12696363242862307,10,4,rbf,"{'C': 10, 'degree': 4, 'kernel': 'rbf'}",57,0.1205298013245033,0.1244196843082637,0.11979856877816061,0.12067365070945497,0.12825278810408922,0.1357975622681505,6.417143970210437,0.3288346994691596,0.003823288739063534,0.00643101491410291
87,309.49732995033264,70.11688772837321,0.0722114194802899,0.0732702460009371,10,4,sigmoid,"{'C': 10, 'degree': 4, 'kernel': 'sigmoid'}",63,0.07311258278145695,0.07043374452845205,0.06838059899284389,0.07107810635194271,0.07514604354753053,0.07829888712241653,2.7964216598509766,1.4090778143197442,0.0028339839664303632,0.0035655036284157203
88,65.82304422060649,46.24937987327576,0.8433798833303872,0.9431679856876177,10,5,linear,"{'C': 10, 'degree': 5, 'kernel': 'linear'}",7,0.8532450331125828,0.9411062475129327,0.833289159819772,0.94655881182867,0.8436006372809347,0.9418388977212506,1.6493873850496295,0.554643216300107,0.008151322251205,0.0024162602675856064
89,306.9111433029175,70.16089685757954,0.06743857168110305,0.06844412738264889,10,5,poly,"{'C': 10, 'degree': 5, 'kernel': 'poly'}",72,0.052980132450331126,0.05305743467303355,0.05300821627352239,0.05304336294921098,0.09638874137015402,0.09923158452570217,1.5891437124611794,1.3787748251271945,0.02044915628343062,0.021770020479317566
90,302.48174866040546,73.23206782341003,0.12285663779388369,0.12696363242862307,10,5,rbf,"{'C': 10, 'degree': 5, 'kernel': 'rbf'}",57,0.1205298013245033,0.1244196843082637,0.11979856877816061,0.12067365070945497,0.12825278810408922,0.1357975622681505,3.5792827072412345,0.2564522722843246,0.003823288739063534,0.00643101491410291
91,304.19703276952106,70.74944798151652,0.0722114194802899,0.0732702460009371,10,5,sigmoid,"{'C': 10, 'degree': 5, 'kernel': 'sigmoid'}",63,0.07311258278145695,0.07043374452845205,0.06838059899284389,0.07107810635194271,0.07514604354753053,0.07829888712241653,1.5065881077703942,1.057014172957759,0.0028339839664303632,0.0035655036284157203
92,68.21588532129924,44.95570254325867,0.8433798833303872,0.9431679856876177,10,6,linear,"{'C': 10, 'degree': 6, 'kernel': 'linear'}",7,0.8532450331125828,0.9411062475129327,0.833289159819772,0.94655881182867,0.8436006372809347,0.9418388977212506,0.659427281683335,0.3983695696220335,0.008151322251205,0.0024162602675856064
93,305.6427944501241,69.52931086222331,0.06293088209298214,0.06376297564267364,10,6,poly,"{'C': 10, 'degree': 6, 'kernel': 'poly'}",95,0.052980132450331126,0.05305743467303355,0.05300821627352239,0.05304336294921098,0.08284652150823155,0.08518812930577636,1.7588603151683089,0.8938754661717377,0.014067554648538283,0.015149872532335625
94,303.3971076806386,74.29632012049358,0.12285663779388369,0.12696363242862307,10,6,rbf,"{'C': 10, 'degree': 6, 'kernel': 'rbf'}",57,0.1205298013245033,0.1244196843082637,0.11979856877816061,0.12067365070945497,0.12825278810408922,0.1357975622681505,5.9285889299428645,0.6728436451426293,0.003823288739063534,0.00643101491410291
95,302.9672478834788,68.54730542500813,0.0722114194802899,0.0732702460009371,10,6,sigmoid,"{'C': 10, 'degree': 6, 'kernel': 'sigmoid'}",63,0.07311258278145695,0.07043374452845205,0.06838059899284389,0.07107810635194271,0.07514604354753053,0.07829888712241653,2.1377474265058045,2.877939757830963,0.0028339839664303632,0.0035655036284157203
96,57.70014055569967,40.12852819760641,0.8466501679335336,0.9978787805643575,100,1,linear,"{'C': 100, 'degree': 1, 'kernel': 'linear'}",1,0.8556291390728475,0.9974797718530309,0.8372647760402863,0.9985413075188967,0.847052575677111,0.9976152623211447,2.2869496800745854,0.40842815179795317,0.007505254132896994,0.0004717314849613099
97,235.32158048947653,69.69588375091553,0.5633728124447587,0.5729619389760056,100,1,poly,"{'C': 100, 'degree': 1, 'kernel': 'poly'}",44,0.5679470198675497,0.5695715612150153,0.5730188179167771,0.574857445962074,0.5491237387148168,0.5744568097509274,3.207539635971688,0.8612675793894183,0.010275849203207739,0.0024029320097308246
98,196.97626527150473,69.10133481025696,0.6608626480466678,0.6804392723600937,100,1,rbf,"{'C': 100, 'degree': 1, 'kernel': 'rbf'}",38,0.6603973509933775,0.6759517177344475,0.6578319639544129,0.6833311231932104,0.6643653744025492,0.6820349761526232,1.0187744614743461,2.9304422797108005,0.0026868543139551286,0.0032169974796720778
99,229.71473670005798,63.97933133443197,0.5633728124447587,0.5729619389760056,100,1,sigmoid,"{'C': 100, 'degree': 1, 'kernel': 'sigmoid'}",44,0.5679470198675497,0.5695715612150153,0.5730188179167771,0.574857445962074,0.5491237387148168,0.5744568097509274,4.281567917179788,0.785907863142421,0.010275849203207739,0.0024029320097308246
100,53.23078513145447,38.433524211247764,0.8466501679335336,0.9978787805643575,100,2,linear,"{'C': 100, 'degree': 2, 'kernel': 'linear'}",1,0.8556291390728475,0.9974797718530309,0.8372647760402863,0.9985413075188967,0.847052575677111,0.9976152623211447,0.5726664021485304,0.3131351478005958,0.007505254132896994,0.0004717314849613099
101,277.0762385527293,62.81925733884176,0.06346119851511402,0.06482285905549823,100,2,poly,"{'C': 100, 'degree': 2, 'kernel': 'poly'}",89,0.052980132450331126,0.05305743467303355,0.05300821627352239,0.05304336294921098,0.0844397238449283,0.08836777954425014,0.8204750124703918,0.44915877934416326,0.014818331246239724,0.01664877393122569
102,186.64354769388834,65.55460341771443,0.6608626480466678,0.6804392723600937,100,2,rbf,"{'C': 100, 'degree': 2, 'kernel': 'rbf'}",38,0.6603973509933775,0.6759517177344475,0.6578319639544129,0.6833311231932104,0.6643653744025492,0.6820349761526232,3.2197103950830823,0.6007961121919787,0.0026868543139551286,0.0032169974796720778
103,227.34490116437277,63.99888173739115,0.5633728124447587,0.5729619389760056,100,2,sigmoid,"{'C': 100, 'degree': 2, 'kernel': 'sigmoid'}",44,0.5679470198675497,0.5695715612150153,0.5730188179167771,0.574857445962074,0.5491237387148168,0.5744568097509274,2.3302304446169546,1.0198752289611848,0.010275849203207739,0.0024029320097308246
104,53.14357034365336,38.16088080406189,0.8466501679335336,0.9978787805643575,100,3,linear,"{'C': 100, 'degree': 3, 'kernel': 'linear'}",1,0.8556291390728475,0.9974797718530309,0.8372647760402863,0.9985413075188967,0.847052575677111,0.9976152623211447,0.21500773752721442,0.16146748998760982,0.007505254132896994,0.0004717314849613099
105,270.8601882457733,63.93377216657003,0.06602439455541807,0.06698678769001509,100,3,poly,"{'C': 100, 'degree': 3, 'kernel': 'poly'}",83,0.052980132450331126,0.05305743467303355,0.05300821627352239,0.05304336294921098,0.09214020180562932,0.09485956544780075,6.024907246373748,0.7688730340773781,0.018447085073614422,0.0197090310002722
106,188.669970591863,64.89098993937175,0.6608626480466678,0.6804392723600937,100,3,rbf,"{'C': 100, 'degree': 3, 'kernel': 'rbf'}",38,0.6603973509933775,0.6759517177344475,0.6578319639544129,0.6833311231932104,0.6643653744025492,0.6820349761526232,0.2162596035423735,0.34930805653714814,0.0026868543139551286,0.0032169974796720778
107,227.50542751948038,63.967877308527626,0.5633728124447587,0.5729619389760056,100,3,sigmoid,"{'C': 100, 'degree': 3, 'kernel': 'sigmoid'}",44,0.5679470198675497,0.5695715612150153,0.5730188179167771,0.574857445962074,0.5491237387148168,0.5744568097509274,0.32346386129005034,0.8078028774748157,0.010275849203207739,0.0024029320097308246
108,53.49459966023763,38.944295247395836,0.8466501679335336,0.9978787805643575,100,4,linear,"{'C': 100, 'degree': 4, 'kernel': 'linear'}",1,0.8556291390728475,0.9974797718530309,0.8372647760402863,0.9985413075188967,0.847052575677111,0.9976152623211447,1.1368737039299068,1.0788551649255604,0.007505254132896994,0.0004717314849613099
109,274.7430964310964,63.86065093676249,0.06690825525897119,0.06809083291170738,100,4,poly,"{'C': 100, 'degree': 4, 'kernel': 'poly'}",77,0.052980132450331126,0.05305743467303355,0.05300821627352239,0.05304336294921098,0.09479553903345725,0.0981717011128776,1.9525095392276837,0.9201734974305643,0.019698379571434298,0.021270386664805182
110,186.99283361434937,65.56234232584636,0.6608626480466678,0.6804392723600937,100,4,rbf,"{'C': 100, 'degree': 4, 'kernel': 'rbf'}",38,0.6603973509933775,0.6759517177344475,0.6578319639544129,0.6833311231932104,0.6643653744025492,0.6820349761526232,2.4289546148018744,1.0284471759643756,0.0026868543139551286,0.0032169974796720778
111,226.93724989891052,64.10445968310039,0.5633728124447587,0.5729619389760056,100,4,sigmoid,"{'C': 100, 'degree': 4, 'kernel': 'sigmoid'}",44,0.5679470198675497,0.5695715612150153,0.5730188179167771,0.574857445962074,0.5491237387148168,0.5744568097509274,3.4296656939508825,0.9830818067549655,0.010275849203207739,0.0024029320097308246
112,53.617024421691895,39.07291603088379,0.8466501679335336,0.9978787805643575,100,5,linear,"{'C': 100, 'degree': 5, 'kernel': 'linear'}",1,0.8556291390728475,0.9974797718530309,0.8372647760402863,0.9985413075188967,0.847052575677111,0.9976152623211447,0.2510140508542208,0.9869622855995019,0.007505254132896994,0.0004717314849613099
113,274.2142610549927,64.01124620437622,0.06743857168110305,0.06844412738264889,100,5,poly,"{'C': 100, 'degree': 5, 'kernel': 'poly'}",72,0.052980132450331126,0.05305743467303355,0.05300821627352239,0.05304336294921098,0.09638874137015402,0.09923158452570217,0.8063662644679298,0.9721414734419549,0.02044915628343062,0.021770020479317566
114,185.93540008862814,65.33394694328308,0.6608626480466678,0.6804392723600937,100,5,rbf,"{'C': 100, 'degree': 5, 'kernel': 'rbf'}",38,0.6603973509933775,0.6759517177344475,0.6578319639544129,0.6833311231932104,0.6643653744025492,0.6820349761526232,1.9121683208254912,0.05088070710288736,0.0026868543139551286,0.0032169974796720778
115,228.67952609062195,64.63734300931294,0.5633728124447587,0.5729619389760056,100,5,sigmoid,"{'C': 100, 'degree': 5, 'kernel': 'sigmoid'}",44,0.5679470198675497,0.5695715612150153,0.5730188179167771,0.574857445962074,0.5491237387148168,0.5744568097509274,1.8689054040756086,0.592157581969391,0.010275849203207739,0.0024029320097308246
116,53.60370699564616,38.67717321713766,0.8466501679335336,0.9978787805643575,100,6,linear,"{'C': 100, 'degree': 6, 'kernel': 'linear'}",1,0.8556291390728475,0.9974797718530309,0.8372647760402863,0.9985413075188967,0.847052575677111,0.9976152623211447,0.8221548658278292,0.15083585564767207,0.007505254132896994,0.0004717314849613099
117,275.057593981425,63.6529925664266,0.067703729892169,0.06835580376491351,100,6,poly,"{'C': 100, 'degree': 6, 'kernel': 'poly'}",71,0.052980132450331126,0.05305743467303355,0.05300821627352239,0.05304336294921098,0.09718534253850239,0.09896661367249603,1.0679667964564168,0.5628420395137899,0.02082454464274344,0.02164511202561241
118,187.0184466044108,65.7882788181305,0.6608626480466678,0.6804392723600937,100,6,rbf,"{'C': 100, 'degree': 6, 'kernel': 'rbf'}",38,0.6603973509933775,0.6759517177344475,0.6578319639544129,0.6833311231932104,0.6643653744025492,0.6820349761526232,1.2072769295815151,0.1777043919174874,0.0026868543139551286,0.0032169974796720778
119,229.41790580749512,64.75589966773987,0.5633728124447587,0.5729619389760056,100,6,sigmoid,"{'C': 100, 'degree': 6, 'kernel': 'sigmoid'}",44,0.5679470198675497,0.5695715612150153,0.5730188179167771,0.574857445962074,0.5491237387148168,0.5744568097509274,0.9056325254807224,0.48264502093081163,0.010275849203207739,0.0024029320097308246
120,52.72704736391703,38.634836514790855,0.8433798833303872,0.9997348827131508,1000.0,1,linear,"{'C': 1000.0, 'degree': 1, 'kernel': 'linear'}",7,0.8495364238410597,0.9997347128266348,0.8367346938775511,0.9998673915926269,0.8438661710037176,0.9996025437201908,0.022032526611968046,0.22984545735727116,0.005239403314230299,0.00010812375788747977
121,107.85725442568462,53.298971017201744,0.7901714689764893,0.8313155110176279,1000.0,1,poly,"{'C': 1000.0, 'degree': 1, 'kernel': 'poly'}",25,0.8047682119205298,0.8267674757925454,0.773919957593427,0.8382177430049065,0.79182156133829,0.8289613142554318,1.0497787633050877,0.3202601984885148,0.012652000522850539,0.0049621122253175375
122,87.53541239102681,51.74302323659261,0.8144776383242001,0.8718844818653982,1000.0,1,rbf,"{'C': 1000.0, 'degree': 1, 'kernel': 'rbf'}",19,0.8275496688741721,0.866427908210638,0.8014842300556586,0.879193740883172,0.8143919277748274,0.8700317965023847,0.5853434315103376,0.406247548815782,0.010645104087756872,0.005373760523539542
123,106.6292056242625,53.601818879445396,0.7901714689764893,0.8313155110176279,1000.0,1,sigmoid,"{'C': 1000.0, 'degree': 1, 'kernel': 'sigmoid'}",25,0.8047682119205298,0.8267674757925454,0.773919957593427,0.8382177430049065,0.79182156133829,0.8289613142554318,0.8166183932240307,0.2486151513308509,0.012652000522850539,0.0049621122253175375
124,53.12902617454529,39.14573383331299,0.8433798833303872,0.9997348827131508,1000.0,2,linear,"{'C': 1000.0, 'degree': 2, 'kernel': 'linear'}",7,0.8495364238410597,0.9997347128266348,0.8367346938775511,0.9998673915926269,0.8438661710037176,0.9996025437201908,0.26082811317048105,0.20259707887048897,0.005239403314230299,0.00010812375788747977
125,277.4172616004944,64.13249524434407,0.06346119851511402,0.06482285905549823,1000.0,2,poly,"{'C': 1000.0, 'degree': 2, 'kernel': 'poly'}",89,0.052980132450331126,0.05305743467303355,0.05300821627352239,0.05304336294921098,0.0844397238449283,0.08836777954425014,1.4901196860208297,0.3143351370694514,0.014818331246239724,0.01664877393122569
126,87.3887631893158,51.01111284891764,0.8144776383242001,0.8718844818653982,1000.0,2,rbf,"{'C': 1000.0, 'degree': 2, 'kernel': 'rbf'}",19,0.8275496688741721,0.866427908210638,0.8014842300556586,0.879193740883172,0.8143919277748274,0.8700317965023847,2.0026269215327934,0.37121629305785353,0.010645104087756872,0.005373760523539542
127,107.66065541903178,54.06426978111267,0.7901714689764893,0.8313155110176279,1000.0,2,sigmoid,"{'C': 1000.0, 'degree': 2, 'kernel': 'sigmoid'}",25,0.8047682119205298,0.8267674757925454,0.773919957593427,0.8382177430049065,0.79182156133829,0.8289613142554318,1.0329876781732115,0.3403739637129633,0.012652000522850539,0.0049621122253175375
128,53.6973028977712,39.17603119214376,0.8433798833303872,0.9997348827131508,1000.0,3,linear,"{'C': 1000.0, 'degree': 3, 'kernel': 'linear'}",7,0.8495364238410597,0.9997347128266348,0.8367346938775511,0.9998673915926269,0.8438661710037176,0.9996025437201908,0.24896155331755607,0.6951036711010115,0.005239403314230299,0.00010812375788747977
129,275.95796569188434,63.835924545923866,0.06602439455541807,0.06698678769001509,1000.0,3,poly,"{'C': 1000.0, 'degree': 3, 'kernel': 'poly'}",83,0.052980132450331126,0.05305743467303355,0.05300821627352239,0.05304336294921098,0.09214020180562932,0.09485956544780075,0.9992008541713375,0.10789797368488195,0.018447085073614422,0.0197090310002722
130,87.10531401634216,50.73676538467407,0.8144776383242001,0.8718844818653982,1000.0,3,rbf,"{'C': 1000.0, 'degree': 3, 'kernel': 'rbf'}",19,0.8275496688741721,0.866427908210638,0.8014842300556586,0.879193740883172,0.8143919277748274,0.8700317965023847,0.7671523907116782,0.4772382089488235,0.010645104087756872,0.005373760523539542
131,108.54874857266744,53.77042611440023,0.7901714689764893,0.8313155110176279,1000.0,3,sigmoid,"{'C': 1000.0, 'degree': 3, 'kernel': 'sigmoid'}",25,0.8047682119205298,0.8267674757925454,0.773919957593427,0.8382177430049065,0.79182156133829,0.8289613142554318,0.886242269122707,0.6972297432750046,0.012652000522850539,0.0049621122253175375
132,53.980525970458984,39.15302006403605,0.8433798833303872,0.9997348827131508,1000.0,4,linear,"{'C': 1000.0, 'degree': 4, 'kernel': 'linear'}",7,0.8495364238410597,0.9997347128266348,0.8367346938775511,0.9998673915926269,0.8438661710037176,0.9996025437201908,1.1870259267157386,0.7913698134019926,0.005239403314230299,0.00010812375788747977
133,273.7468508084615,64.7018695672353,0.06690825525897119,0.06809083291170738,1000.0,4,poly,"{'C': 1000.0, 'degree': 4, 'kernel': 'poly'}",77,0.052980132450331126,0.05305743467303355,0.05300821627352239,0.05304336294921098,0.09479553903345725,0.0981717011128776,0.9046832784662076,1.207681845944381,0.019698379571434298,0.021270386664805182
134,87.77843006451924,51.26463953653971,0.8144776383242001,0.8718844818653982,1000.0,4,rbf,"{'C': 1000.0, 'degree': 4, 'kernel': 'rbf'}",19,0.8275496688741721,0.866427908210638,0.8014842300556586,0.879193740883172,0.8143919277748274,0.8700317965023847,1.2366409180522269,1.0605821139131981,0.010645104087756872,0.005373760523539542
135,107.69275132815044,53.77242827415466,0.7901714689764893,0.8313155110176279,1000.0,4,sigmoid,"{'C': 1000.0, 'degree': 4, 'kernel': 'sigmoid'}",25,0.8047682119205298,0.8267674757925454,0.773919957593427,0.8382177430049065,0.79182156133829,0.8289613142554318,1.645973481073633,0.24421983959834712,0.012652000522850539,0.0049621122253175375
136,53.335474173227944,39.175503651301064,0.8433798833303872,0.9997348827131508,1000.0,5,linear,"{'C': 1000.0, 'degree': 5, 'kernel': 'linear'}",7,0.8495364238410597,0.9997347128266348,0.8367346938775511,0.9998673915926269,0.8438661710037176,0.9996025437201908,0.5364365011380716,0.4426802944874382,0.005239403314230299,0.00010812375788747977
137,273.35826174418133,64.38188457489014,0.06743857168110305,0.06844412738264889,1000.0,5,poly,"{'C': 1000.0, 'degree': 5, 'kernel': 'poly'}",72,0.052980132450331126,0.05305743467303355,0.05300821627352239,0.05304336294921098,0.09638874137015402,0.09923158452570217,1.5334337876404636,0.18118899448560616,0.02044915628343062,0.021770020479317566
138,87.74038585027058,51.10510698954264,0.8144776383242001,0.8718844818653982,1000.0,5,rbf,"{'C': 1000.0, 'degree': 5, 'kernel': 'rbf'}",19,0.8275496688741721,0.866427908210638,0.8014842300556586,0.879193740883172,0.8143919277748274,0.8700317965023847,0.9244441971268004,1.6051745377105315,0.010645104087756872,0.005373760523539542
139,107.53208343187968,54.24135979016622,0.7901714689764893,0.8313155110176279,1000.0,5,sigmoid,"{'C': 1000.0, 'degree': 5, 'kernel': 'sigmoid'}",25,0.8047682119205298,0.8267674757925454,0.773919957593427,0.8382177430049065,0.79182156133829,0.8289613142554318,1.129503098082571,0.594560845811906,0.012652000522850539,0.0049621122253175375
140,54.21118783950806,39.88017590840658,0.8433798833303872,0.9997348827131508,1000.0,6,linear,"{'C': 1000.0, 'degree': 6, 'kernel': 'linear'}",7,0.8495364238410597,0.9997347128266348,0.8367346938775511,0.9998673915926269,0.8438661710037176,0.9996025437201908,1.1988153042369414,0.5072190646180464,0.005239403314230299,0.00010812375788747977
141,273.39768560727435,54.12803077697754,0.06779211596252431,0.06844412738264889,1000.0,6,poly,"{'C': 1000.0, 'degree': 6, 'kernel': 'poly'}",70,0.052980132450331126,0.05305743467303355,0.05300821627352239,0.05304336294921098,0.09745087626128517,0.09923158452570217,1.8629045355619045,6.668818595264248,0.020949674096309438,0.021770020479317566
142,87.57799259821574,51.29639879862467,0.8144776383242001,0.8718844818653982,1000.0,6,rbf,"{'C': 1000.0, 'degree': 6, 'kernel': 'rbf'}",19,0.8275496688741721,0.866427908210638,0.8014842300556586,0.879193740883172,0.8143919277748274,0.8700317965023847,1.1381042247942652,1.0338530413045337,0.010645104087756872,0.005373760523539542
143,101.25190695126851,45.10126654307047,0.7901714689764893,0.8313155110176279,1000.0,6,sigmoid,"{'C': 1000.0, 'degree': 6, 'kernel': 'sigmoid'}",25,0.8047682119205298,0.8267674757925454,0.773919957593427,0.8382177430049065,0.79182156133829,0.8289613142554318,8.218647874553204,11.527900036325049,0.012652000522850539,0.0049621122253175375
