,test_score_mean,test_score_std,train_score_mean,train_score_std,train_size
0,0.7119556966118066,0.012297819495919118,1.0,0.0,753
1,0.7740870293712007,0.004371392710135305,1.0,0.0,2450
2,0.7982141068354265,0.004073456520377041,0.9998392024441228,0.00022740208431793645,4146
3,0.813059628114109,0.00686371706112918,0.9998288257446081,0.00013976319427040228,5842
4,0.8177485438634463,0.0025576218535323524,0.9998673564133173,0.00010830303500831642,7539
