,test_score_mean,test_score_std,train_score_mean,train_score_std,train_size
0,0.3353456718105412,0.01467119939006246,0.41434262948207173,0.013146739623654284,753
1,0.29617542211283654,0.009166685839964989,0.3156462585034014,0.008850860390362229,2450
2,0.3711447911812776,0.012302421162471598,0.3854317414375301,0.011748679774818332,4146
3,0.32535585256620103,0.020164286216258022,0.3364715280155199,0.02193451128682762,5842
4,0.38430568592518544,0.018715633253287168,0.3892204978555953,0.01935334124049136,7539
