,test_score_mean,test_score_std,train_score_mean,train_score_std,train_size
0,0.05285483949208727,9.721622222701579e-05,0.07304116865869854,0.003756211321044074,753
1,0.05285483949208727,9.721622222701579e-05,0.06095238095238095,0.0001924100084861344,2450
2,0.05267819224421418,0.00015052158771279022,0.057565525004019936,0.0007455875941064237,4146
3,0.05276653927133671,5.401907154366998e-05,0.05546045874700445,0.0008501463212228314,5842
4,0.0527665860777087,0.0002337885086541753,0.05283636202856259,0.0002254507456158089,7539
