,test_score_mean,test_score_std,train_score_mean,train_score_std,train_size
0,0.7259207502741266,0.01069420509693638,0.9951305887560867,0.0006260352201740123,753
1,0.8035193392238327,0.006450345432519158,0.9857142857142858,0.0023089201018336,2450
2,0.8319828098552845,0.008702464133714888,0.9782923299565848,0.002192986283483824,4146
3,0.8484212526324316,0.008037123823590385,0.9737532808398951,0.0014680680509264671,5842
4,0.8618533158729035,0.005834301392396703,0.9677233939072379,0.0012920934868640773,7539
