,test_score_mean,test_score_std,train_score_mean,train_score_std,train_size
0,0.7125707502618378,0.009136659941674886,1.0,0.0,753
1,0.7922048399263294,0.005295282535622167,0.990204081632653,0.000577230025458413,2450
2,0.8175723861249636,0.009185838260755124,0.9982312268853514,0.002169277627147752,4146
3,0.833039972308898,0.009516480312378065,0.9914983453155313,0.0048823853623830744,5842
4,0.8509787453591575,0.007357402724780866,0.997302913737454,0.002225708617173504,7539
